# particle_number, x, y, function_value
81,  2.27805052, -2.20201281, -0.9891751871716365
82,  3.04680411, -1.79523442, -1.0739238121864476
83,  3.09296093, -1.67583877, -1.1198639956770307
84,  1.88146277, -2.6987695 , -1.4292490415569268
85,  3.00786789, -1.89945904, -1.0479035787026731
86,  2.62751735, -1.49738039, -1.0081201473341606
87,  2.73511272, -2.38766661, -1.065486887589953
88,  3.03768001, -1.57471397, -1.1163939296240006
89,  2.41267755, -2.42515729, -1.0606462290106249
90,  2.40250735, -1.42773748, -1.0352068857198238
91,  3.32915277, -1.83031063, -1.2651139946982588
92,  2.16120167, -2.09665411, -0.9956671077270645
93,  2.89895536, -1.47959041, -1.0868933337023479
94,  2.65497196, -1.50407529, -1.009324876031442
95,  1.93840653, -1.62496001, -1.1144556454126195
96,  1.91492794, -1.34558528, -1.2437810280408805
97,  1.82689441, -1.53879879, -1.2107072569807462
98,  1.88041431, -1.66023182, -1.1396261348070602
99,  2.71521127, -1.31064658, -1.1157652049865152
0,  2.83626694, -2.71097776, -1.3043187260620028
1,  3.11397506, -1.43336159, -1.2162969247962792
2,  3.00224966, -2.02980875, -1.0534910510092168
3,  2.08261137, -2.66199705, -1.2963649185507415
4,  2.4013684, -1.2605526, -1.128249119109642
5,  3.60565571, -1.28543171, -1.7190228966327357
6,  2.08985723, -1.296585  , -1.1851019111500993
7,  2.71508776, -1.51978533, -1.014351500644812
8,  2.07651989, -1.11227667, -1.3188602561199672
9,  2.56534587, -2.30319052, -1.0023548714439736
10,  2.34033302, -1.59058209, -0.9795550249687577
11,  3.00732673, -1.97257495, -1.050262302999528
12,  2.03386887, -2.21950498, -1.0786193621554014
13,  1.78774401, -1.97222634, -1.1752011532864923
14,  1.95310002, -1.13778109, -1.3589771615742463
15,  3.025336  , -1.82920279, -1.0594336104953674
16,  1.86054304, -1.84145624, -1.125104822069735
17,  2.59974338, -2.09948867, -0.9438107695101671
18,  2.33868354, -1.96558368, -0.9341006421830002
19,  2.37195972, -1.19234359, -1.1775244903204627
20,  2.12703134, -2.36826796, -1.0981287856785622
21,  2.31014836, -2.31137122, -1.0215734944398702
22,  3.19557649, -2.53775525, -1.3642177392633859
23,  2.67359271, -0.83615088, -1.4998932222396575
24,  2.82216435, -1.89100886, -0.9708738869779284
25,  2.49123942, -2.36136959, -1.025407856597244
26,  1.95600871, -1.61040346, -1.108834869463027
27,  1.7555809 , -1.49584935, -1.2776873070919859
28,  2.5591222 , -2.22256128, -0.9727091396455844
29,  2.80230121, -1.88803879, -0.964703077907152
30,  3.22159715, -2.27512971, -1.2496509032862215
31,  3.07593403, -1.135141  , -1.3772931782147175
32,  2.97467535, -1.68563432, -1.054573200336617
33,  3.22648919, -2.28495783, -1.2569280696122107
34,  2.08755185, -2.42064929, -1.1395331131273696
35,  2.6063197 , -2.25358214, -0.9871006360365377
36,  2.40734738, -1.31039622, -1.0970470981329101
37,  2.70282787, -1.37969611, -1.0748661727982634
38,  2.58540321, -1.33039322, -1.0848113268460935
39,  1.82541075, -1.44924185, -1.248065314727223
40,  1.69311565, -1.80678001, -1.2488146968503684
41,  3.15324097, -2.0129975 , -1.1386846318276322
42,  2.81567506, -1.38194148, -1.1029562214323878
43,  2.88563409, -1.44235048, -1.0980169002495768
44,  3.80769499, -2.40987579, -1.9039582907695292
45,  1.81092819, -0.96034948, -1.5978200702868919
46,  1.96289956, -2.27420288, -1.133190869536453
47,  2.45214975, -1.48365321, -1.006755682369337
48,  2.71944095, -1.32546593, -1.108060396980426
49,  2.76033293, -1.95317658, -0.9542390261494328
50,  3.23192308, -1.35687262, -1.3342879077332326
51,  2.50154305, -1.50430681, -0.9972262724830765
52,  1.87856802, -1.495953  , -1.1936543784477527
53,  2.82956968, -1.84884938, -0.9745548124468179
54,  2.60499994, -1.83393042, -0.9266336208583413
55,  2.60548819, -1.45336289, -1.0242447668133738
56,  1.80864522, -2.44653563, -1.3072748430604277
57,  1.93465759, -2.41358079, -1.2106271716909751
58,  1.90539733, -2.09283218, -1.1143068282265176
59,  1.93249238, -2.09267485, -1.0985327836237355
60,  1.5673484 , -1.48181527, -1.4412972739313599
61,  2.39268024, -1.80318881, -0.9293835010706846
62,  2.66920296, -2.29683756, -1.0119933788377384
63,  1.82770038, -2.25863542, -1.2092416028850796
64,  2.36975957, -1.13073315, -1.2233055631675316
65,  3.19931663, -2.15157959, -1.195106550825554
66,  3.50959005, -2.79196716, -1.8263772792033293
67,  1.96195361, -2.55071429, -1.2754000364896347
68,  3.0584151 , -1.29560598, -1.2574983081863853
69,  2.65505667, -1.65166414, -0.9617951693476056
70,  2.3444092 , -2.22710507, -0.9845416450196377
71,  2.60690883, -1.23646935, -1.1447897410729677
72,  3.16674923, -1.83138264, -1.1435699717047096
73,  2.94496553, -1.67014317, -1.0443527747980283
74,  2.34334633, -1.63558736, -0.9661657400312118
75,  2.89031757, -1.63664352, -1.0297907515911464
76,  2.23459907, -2.34253045, -1.0520739581064869
77,  2.09246268, -1.56505675, -1.0580753589860983
78,  2.1163547 , -1.22664814, -1.219231754475278
79,  2.26647193, -1.81050074, -0.9502112718959816
80,  2.65147236, -1.34801295, -1.0827553219386075
81,  2.07805052, -2.40201281, -1.1339676447591778
82,  2.84680411, -1.59523442, -1.025516105902382
83,  2.89296093, -1.47583877, -1.0861040550037995
84,  2.10824584, -2.4987695 , -1.174936648507586
85,  2.80786789, -2.09945904, -0.986221806954759
86,  2.82751735, -1.29738039, -1.1541475408201982
87,  2.53283665, -2.58766661, -1.1559203371272955
88,  2.83768001, -1.37471397, -1.1139151337334596
89,  2.21267755, -2.62515729, -1.2231421772306916
90,  2.20250735, -1.22773748, -1.1891579197331348
91,  3.12915277, -2.03031063, -1.1253455664633187
92,  1.96120167, -1.89665411, -1.0640959515300525
93,  3.09895536, -1.68489244, -1.121447928261927
94,  2.45497196, -1.70407529, -0.9391455423057402
95,  2.13840653, -1.42496001, -1.0971449494180845
96,  2.20359184, -1.54558528, -1.025672327375727
97,  2.1262035 , -1.73879879, -1.001793361494093
98,  1.68041431, -1.46023182, -1.3514969079424999
99,  2.91521127, -1.51064658, -1.0809367750030556
0,  2.59199666, -2.51097776, -1.109817138785804
1,  2.91397506, -1.66381104, -1.0325188214791372
2,  3.20224966, -1.82980875, -1.1679792332255834
3,  2.28261137, -2.46199705, -1.1004877824180124
4,  2.6013684 , -1.50022367, -1.0039868670003744
5,  3.80565571, -1.48543171, -1.857240378986733
6,  2.29313339, -1.496585  , -1.0217072617752072
7,  2.51508776, -1.71978533, -0.9352910161886482
8,  1.87651989, -1.31227667, -1.286011613629344
9,  2.36534587, -2.50319052, -1.1099238012900872
10,  2.14033302, -1.39058209, -1.1133720012553712
11,  3.20732673, -2.17257495, -1.2062426405857973
12,  1.83386887, -2.01950498, -1.1479445918770304
13,  1.58774401, -1.77222634, -1.3432070842937198
14,  1.75310002, -1.33778109, -1.3559133757784498
15,  2.8203135 , -2.03002066, -0.9786915881093202
16,  2.06054304, -1.64145624, -1.04892218146068
17,  2.39974338, -2.29948867, -1.0037598284126041
18,  2.53868354, -1.76558368, -0.9287206149066675
19,  2.17195972, -1.39234359, -1.101601263328044
20,  1.92703134, -2.16826796, -1.11906892550584
21,  2.51014836, -2.11137122, -0.9413289235780055
22,  2.99557649, -2.32507818, -1.1320822929800969
23,  2.47359271, -0.63615088, -1.7179445033478786
24,  3.02216435, -1.69100886, -1.0771049854715378
25,  2.69123942, -2.56136959, -1.1559296584454521
26,  2.15600871, -1.81040346, -0.9821173052086155
27,  1.5555809 , -1.69584935, -1.3857409977263506
28,  2.7591222 , -2.42256128, -1.0890458346626368
29,  2.60230121, -1.68803879, -0.9466350795346424
30,  3.02159715, -2.47512971, -1.220357414808014
31,  3.27593403, -1.35418357, -1.3689331268716867
32,  3.17467535, -1.88563432, -1.1466351356825875
33,  3.02648919, -2.48495783, -1.2286217991759059
34,  2.32869187, -2.20686611, -0.9806951750840193
35,  2.4063197 , -2.05358214, -0.935120269365722
36,  2.60734738, -1.56195509, -0.9818374420820778
37,  2.46127126, -1.57969611, -0.9709857803542644
38,  2.78540321, -1.53039322, -1.0279706146322196
39,  2.02541075, -1.24924185, -1.2432990960888628
40,  1.89311565, -1.60678001, -1.146081823302987
41,  2.95324097, -1.8129975 , -1.0254369381332635
42,  2.61567506, -1.18194148, -1.1834329131798493
43,  3.08563409, -1.24235048, -1.3066736222322386
44,  3.47032546, -2.60987579, -1.641666099959594
45,  1.61092819, -1.16034948, -1.5877043283792551
46,  1.76289956, -2.07420288, -1.2057703808831808
47,  2.25214975, -1.68644372, -0.9724565502073553
48,  2.50707588, -1.52546593, -0.9891014518757258
49,  2.55982253, -2.15317658, -0.9527770923394681
50,  3.03192308, -1.55687262, -1.1192778152367708
51,  2.70154305, -1.30430681, -1.116673520067173
52,  2.07856802, -1.72121802, -1.023722489480559
53,  3.02956968, -2.04884938, -1.0702386245533098
54,  2.40499994, -2.03393042, -0.9324197186173354
55,  2.40548819, -1.65336289, -0.9538197058450263
56,  2.00864522, -2.24653563, -1.0996967622066365
57,  2.15886747, -2.61358079, -1.2317230098086653
58,  2.10539733, -1.89283218, -0.996819857423014
59,  2.20197285, -2.29267485, -1.040445394401712
60,  1.7673484 , -1.72939757, -1.2018803141930439
61,  2.59268024, -2.00318881, -0.9285573127099945
62,  2.43574384, -2.49683756, -1.0991104974972612
63,  1.62770038, -2.02086692, -1.3066962506396518
64,  2.56975957, -1.33073315, -1.083404107006197
65,  2.99931663, -1.95157959, -1.0449273068298879
66,  3.30959005, -2.59196716, -1.486065836357707
67,  2.16195361, -2.75071429, -1.3379336166170839
68,  2.8584151 , -1.09560598, -1.306694091908623
69,  2.45505667, -1.86844276, -0.9204464143965276
70,  2.1444092 , -2.42710507, -1.1210808187835926
71,  2.80690883, -1.03646935, -1.3388776367496642
72,  2.91313097, -2.03138264, -1.01290783025474
73,  2.74496553, -1.47014317, -1.041331035613149
74,  2.54334633, -1.83558736, -0.921952479356266
75,  3.09031757, -1.85911034, -1.094011929035044
76,  2.03459907, -2.14253045, -1.0566480532939597
77,  1.89246268, -1.36505675, -1.2465714739213278
78,  1.9163547 , -1.42664814, -1.2012904425134296
79,  2.46647193, -2.01050074, -0.9256058058312991
80,  2.85147236, -1.14801295, -1.263447203695342
81,  1.87805052, -2.60201281, -1.3587601023467186
82,  2.62893193, -1.39523442, -1.0546443975180246
83,  2.68783923, -1.27583877, -1.1313689417446735
84,  2.32805153, -2.20324742, -0.9797011721102832
85,  2.60786789, -2.29945904, -1.0045400352068445
86,  3.02751735, -1.49738039, -1.1391270892473977
87,  2.33283665, -2.38766661, -1.051819686649282
88,  2.63768001, -1.57471397, -0.9813219260838475
89,  2.01267755, -2.42515729, -1.1755752085802975
90,  2.00250735, -1.42773748, -1.1542039455241493
91,  2.85962805, -2.23031063, -1.0381572551931582
92,  1.76120167, -1.69665411, -1.21252479533304
93,  3.29895536, -1.88489244, -1.2382174879462349
94,  2.25497196, -1.90407529, -0.9489662085800381
95,  2.33840653, -1.22496001, -1.1598342534235488
96,  2.4741879 , -1.74558528, -0.9311936180320648
97,  2.3676378 , -1.93879879, -0.9284510817378636
98,  1.88041431, -1.26023182, -1.315533406191936
99,  3.11521127, -1.71064658, -1.1261083450195952
0,  2.39199666, -2.31097776, -1.0092222551577328
1,  2.71397506, -1.86381104, -0.9424860172661903
2,  3.40224966, -1.62980875, -1.3624674154419496
3,  2.48261137, -2.20763028, -0.966407910691933
4,  2.8013684 , -1.70022367, -0.9843052807758803
5,  3.60565571, -1.68895516, -1.5524457641474017
6,  2.49313339, -1.696585  , -0.9396509391919788
7,  2.31508776, -1.91978533, -0.9362305317324842
8,  2.07651989, -1.51227667, -1.0837709255653438
9,  2.16534587, -2.30319052, -1.0562165238899872
10,  1.94033302, -1.59058209, -1.1234218152344049
11,  3.00732673, -2.37257495, -1.1592922842866331
12,  2.03386887, -1.81950498, -1.030817371021158
13,  1.78774401, -1.57222634, -1.2263106189413613
14,  1.55310002, -1.58214501, -1.4177642177578729
15,  2.59020736, -2.23002066, -0.9774640346754245
16,  2.26054304, -1.44145624, -1.0527395408516245
17,  2.19974338, -2.49948867, -1.143708887315041
18,  2.73868354, -1.56558368, -1.0033405876303343
19,  1.97195972, -1.59234359, -1.105678036335625
20,  2.12703134, -1.96826796, -0.9908216012298845
21,  2.71014836, -1.91137122, -0.9410843527161403
22,  2.78582288, -2.03865776, -0.9693988811035777
23,  2.27359271, -0.83615088, -1.5104561368711527
24,  3.22216435, -1.49100886, -1.2633360839651464
25,  2.89123942, -2.36136959, -1.1019036241093958
26,  2.35600871, -2.01040346, -0.9353997409542034
27,  1.7555809 , -1.89584935, -1.1960270473162546
28,  2.9591222 , -2.22256128, -1.0763580180024312
29,  2.40230121, -1.48803879, -1.0085670811621323
30,  2.80505376, -2.27512971, -1.0358285797705833
31,  3.07593403, -1.62655754, -1.1221739240435207
32,  2.97467535, -2.08563432, -1.0488269297253843
33,  2.82648919, -2.28495783, -1.0463323949203536
34,  2.53401925, -2.00686611, -0.925227370523615
35,  2.2063197 , -1.85358214, -0.9631399026949061
36,  2.80734738, -1.76633056, -0.9751034971717772
37,  2.26127126, -1.77969611, -0.9546707508673015
38,  2.98540321, -1.73039322, -1.0511299024183454
39,  2.22541075, -1.44924185, -1.0582296163444285
40,  2.17183375, -1.40678001, -1.0944180551915275
41,  2.75324097, -1.6129975 , -0.9921892444388943
42,  2.41567506, -1.38194148, -1.0566861964457104
43,  3.28563409, -1.04235048, -1.5953303442148998
44,  3.09418022, -2.40987579, -1.2254502599354524
45,  1.81092819, -1.52297778, -1.2274213947888142
46,  1.96289956, -1.87420288, -1.0635097179482156
47,  2.05214975, -1.88644372, -1.019315343781665
48,  2.30707588, -1.79088863, -0.9435010362626906
49,  2.35982253, -2.35317658, -1.0314479031139758
50,  2.81428012, -1.75687262, -0.9785672553114232
51,  2.90154305, -1.10430681, -1.3161207676512685
52,  2.32305805, -1.92121802, -0.934817862116412
53,  3.22956968, -2.24884938, -1.2459224366598014
54,  2.20499994, -2.23393042, -1.0182058163763292
55,  2.20548819, -1.85336289, -0.9633946448766784
56,  2.20864522, -2.04653563, -0.9721186813528451
57,  2.37671466, -2.81358079, -1.343853104928958
58,  2.32676451, -1.69283218, -0.9554030540469214
59,  2.43572437, -2.09267485, -0.9395660109971581
60,  1.9673484 , -1.92939757, -1.0612295078794667
61,  2.79268024, -2.20318881, -1.0077311243493043
62,  2.23574384, -2.69683756, -1.271329241701863
63,  1.82770038, -1.82086692, -1.148062943814082
64,  2.76975957, -1.57224875, -1.0090340877430697
65,  2.79931663, -1.75157959, -0.9747480628342211
66,  2.87670991, -2.39196716, -1.1109095530267223
67,  2.36195361, -2.55071429, -1.1401814803654113
68,  2.6584151 , -1.29560598, -1.1141322688189172
69,  2.25505667, -2.06844276, -0.9631236319737012
70,  1.9444092 , -2.22710507, -1.1267779643926337
71,  3.00690883, -1.23646935, -1.2675532743447782
72,  2.62556595, -2.23138264, -0.9817291641153566
73,  2.54496553, -1.27014317, -1.1183092964282695
74,  2.74334633, -2.03558736, -0.9577392186813197
75,  2.89031757, -2.05911034, -1.0077704845494735
76,  1.83459907, -1.94253045, -1.1412221484814322
77,  2.09246268, -1.16505675, -1.2720526594321573
78,  2.1163547 , -1.68306197, -1.0160614450078234
79,  2.66647193, -2.21050074, -0.9810003397666165
80,  3.05147236, -1.34801295, -1.2233442661388558
81,  1.67805052, -2.40201281, -1.382747436501283
82,  2.42893193, -1.19523442, -1.1698111273496092
83,  2.48783923, -1.07583877, -1.2586333415833288
84,  2.52805153, -1.93723355, -0.9200251458576248
85,  2.40786789, -2.49945904, -1.10285826345893
86,  3.22751735, -1.69738039, -1.2041066376745966
87,  2.13283665, -2.18766661, -1.027719036171268
88,  2.43768001, -1.78910903, -0.9270288277093768
89,  1.81267755, -2.2120618 , -1.2038358922173225
90,  1.80250735, -1.63109584, -1.1983412550481263
91,  2.63113418, -2.43031063, -1.0681513006856032
92,  1.96120167, -1.49665411, -1.145434306662907
93,  3.09895536, -2.08489244, -1.1154049026985398
94,  2.05497196, -2.10407529, -1.0387868748543356
95,  2.53840653, -1.42496001, -1.0325075607594871
96,  2.6741879 , -1.94558528, -0.9351482544880484
97,  2.5676378 , -2.13879879, -0.9497383992836776
98,  2.11840487, -1.06023182, -1.3443512497065184
99,  2.91521127, -1.91064658, -1.0051954072199727
0,  2.19199666, -2.08189384, -0.982914247014444
1,  2.51397506, -2.06381104, -0.932453213053243
2,  3.20224966, -1.42980875, -1.2760557326004167
3,  2.68261137, -1.96280755, -0.9375843827925031
4,  3.0013684 , -1.90022367, -1.0446236945513856
5,  3.30333825, -1.88895516, -1.241675698274148
6,  2.69313339, -1.896585  , -0.9375946166087502
7,  2.11508776, -2.11978533, -1.0171700472763199
8,  2.29399252, -1.71227667, -0.9577780984090988
9,  1.96534587, -2.10319052, -1.0825092464898873
10,  1.74033302, -1.79058209, -1.2134716292134378
11,  2.80732673, -2.57257495, -1.1923419279874685
12,  2.25825125, -1.61950498, -0.9874984899858753
13,  2.0534706 , -1.37222634, -1.1579053050252108
14,  1.75310002, -1.78214501, -1.2048132235452154
15,  2.39020736, -2.43002066, -1.0654266936461982
16,  2.46054304, -1.64145624, -0.953139396727354
17,  1.99974338, -2.29948867, -1.1238624767477705
18,  2.93868354, -1.36558368, -1.1579605603540006
19,  1.77195972, -1.79234359, -1.189754809343205
20,  2.32703134, -1.76826796, -0.9425742769539289
21,  2.91014836, -1.71137122, -1.020839781854275
22,  2.57443145, -1.83865776, -0.9235899883412443
23,  2.07359271, -1.28637645, -1.19811704791887
24,  3.42216435, -1.29100886, -1.5295671824587544
25,  3.09123942, -2.09291877, -1.1123293834051327
26,  2.55600871, -2.21040346, -0.9686821766997912
27,  2.04904772, -2.09584935, -1.0397959947955295
28,  3.1591222 , -2.02256128, -1.1436702013422255
29,  2.20230121, -1.28803879, -1.1504990827896215
30,  2.60505376, -2.07512971, -0.9397918864511076
31,  2.87366245, -1.86176938, -0.9894811359027149
32,  2.77467535, -2.28563432, -1.0310187237681807
33,  2.62648919, -2.08495783, -0.9440429906648008
34,  2.73401925, -1.80686611, -0.9506579994114939
35,  2.0063197 , -1.65358214, -1.0711595360240898
36,  3.00734738, -1.96633056, -1.0498390853113344
37,  2.06127126, -1.97969611, -1.018355721380338
38,  3.18540321, -1.93039322, -1.1542891902044705
39,  2.42541075, -1.64924185, -0.9531601365999934
40,  2.39205554, -1.60678001, -0.9677535165226404
41,  2.55324097, -1.4129975 , -1.0389415507445245
42,  2.21567506, -1.58657045, -1.0084779082621491
43,  3.08563409, -1.24235048, -1.3066736222322386
44,  2.84438519, -2.20987579, -1.0262506127277402
45,  2.10387764, -1.80764622, -1.0016596048996063
46,  2.20200542, -1.67420288, -0.9888310879180441
47,  1.85214975, -2.08644372, -1.1461741373559744
